time,wx,wy,wz
149.469,-0.09,-2.01,0.84
149.471,-0.13,-1.97,0.83
149.473,-0.18,-1.92,0.81
149.475,-0.22,-1.88,0.79
149.478,-0.26,-1.84,0.77
149.481,-0.30,-1.81,0.74
149.483,-0.35,-1.79,0.71
149.485,-0.39,-1.80,0.68
149.487,-0.44,-1.81,0.64
149.490,-0.49,-1.82,0.61
149.492,-0.53,-1.85,0.58
149.495,-0.57,-1.87,0.54
149.496,-0.61,-1.91,0.50
149.499,-0.64,-1.93,0.46
149.501,-0.67,-1.96,0.41
149.504,-0.70,-1.98,0.37
149.506,-0.72,-2.00,0.32
149.508,-0.74,-2.02,0.26
149.510,-0.76,-2.06,0.21
149.513,-0.78,-2.10,0.16
149.516,-0.79,-2.16,0.11
149.518,-0.79,-2.22,0.06
149.523,-0.78,-2.29,0.02
149.523,-0.77,-2.36,-0.02
149.525,-0.75,-2.44,-0.04
149.528,-0.72,-2.51,-0.06
149.529,-0.69,-2.58,-0.06
149.535,-0.64,-2.64,-0.05
149.536,-0.60,-2.68,-0.04
149.537,-0.54,-2.71,-0.02
149.541,-0.48,-2.72,0.00
149.541,-0.39,-2.73,0.03
149.543,-0.32,-2.73,0.06
149.546,-0.23,-2.72,0.09
149.556,-0.14,-2.72,0.12
149.556,-0.05,-2.72,0.14
149.563,0.04,-2.72,0.17
149.564,0.12,-2.72,0.18
149.564,0.20,-2.71,0.19
149.564,0.28,-2.70,0.21
149.564,0.35,-2.68,0.22
149.564,0.42,-2.64,0.24
149.582,0.50,-2.58,0.26
149.583,0.57,-2.50,0.28
149.583,0.63,-2.39,0.31
149.583,0.69,-2.26,0.35
149.583,0.75,-2.11,0.40
149.584,0.79,-1.93,0.45
149.584,0.82,-1.74,0.51
149.584,0.85,-1.52,0.56
149.585,0.86,-1.28,0.62
149.587,0.86,-1.04,0.67
149.590,0.85,-0.79,0.73
149.592,0.84,-0.54,0.77
149.595,0.82,-0.32,0.81
149.597,0.80,-0.13,0.84
149.599,0.78,0.02,0.87
149.601,0.76,0.12,0.89
149.604,0.75,0.16,0.90
149.606,0.75,0.14,0.92
149.608,0.75,0.09,0.92
149.610,0.76,-0.01,0.93
149.613,0.78,-0.15,0.94
149.616,0.80,-0.33,0.95
149.618,0.83,-0.52,0.96
149.620,0.86,-0.73,0.98
149.623,0.89,-0.94,0.99
149.625,0.92,-1.14,1.02
149.627,0.94,-1.33,1.05
149.630,0.94,-1.49,1.08
149.632,0.93,-1.62,1.11
149.635,0.89,-1.71,1.14
149.637,0.83,-1.77,1.17
149.639,0.74,-1.75,1.19
149.642,0.65,-1.68,1.19
149.644,0.54,-1.55,1.17
149.646,0.40,-1.33,1.15
149.649,0.23,-1.02,1.12
149.651,0.03,-0.62,1.08
149.653,-0.21,-0.19,1.01
149.658,-0.47,0.26,0.92
149.658,-0.74,0.68,0.82
149.660,-1.03,1.05,0.70
149.663,-1.30,1.34,0.58
149.665,-1.56,1.54,0.45
149.673,-1.76,1.66,0.33
149.674,-1.90,1.72,0.23
149.675,-1.97,1.77,0.15
149.676,-1.97,1.83,0.09
149.679,-1.92,1.91,0.04
149.680,-1.80,1.99,0.00
149.680,-1.63,2.03,-0.02
149.706,-1.41,2.02,-0.04
149.707,-1.16,1.91,-0.07
149.707,-0.90,1.68,-0.11
149.707,-0.64,1.33,-0.17
149.707,-0.38,0.86,-0.26
149.707,-0.15,0.33,-0.35
149.707,0.04,-0.25,-0.44
149.707,0.19,-0.81,-0.50
149.707,0.27,-1.30,-0.54
149.708,0.29,-1.73,-0.57
149.708,0.28,-2.08,-0.59
149.709,0.24,-2.37,-0.60
149.711,0.18,-2.58,-0.60
149.714,0.10,-2.71,-0.59
149.716,0.01,-2.75,-0.57
149.718,-0.09,-2.71,-0.53
149.721,-0.21,-2.61,-0.47
149.723,-0.33,-2.46,-0.40
149.725,-0.46,-2.28,-0.31
149.727,-0.60,-2.07,-0.20
149.729,-0.74,-1.87,-0.07
149.731,-0.87,-1.67,0.06
149.734,-0.99,-1.48,0.18
149.736,-1.10,-1.28,0.30
149.738,-1.20,-1.06,0.41
149.741,-1.30,-0.82,0.52
149.743,-1.39,-0.55,0.62
149.746,-1.50,-0.29,0.70
149.748,-1.60,-0.04,0.78
149.750,-1.70,0.21,0.86
149.752,-1.78,0.43,0.93
149.756,-1.85,0.63,0.98
149.757,-1.88,0.81,1.02
149.760,-1.89,0.98,1.03
149.762,-1.87,1.14,1.03
149.764,-1.82,1.29,1.01
149.767,-1.76,1.41,0.98
149.769,-1.69,1.49,0.93
149.771,-1.62,1.53,0.88
149.774,-1.55,1.53,0.82
149.776,-1.47,1.48,0.76
149.778,-1.40,1.40,0.70
149.781,-1.32,1.27,0.63
149.783,-1.25,1.12,0.55
149.785,-1.18,0.94,0.47
149.788,-1.12,0.72,0.39
149.790,-1.07,0.49,0.31
149.792,-1.02,0.26,0.22
149.796,-0.98,0.04,0.14
149.797,-0.93,-0.15,0.06
149.799,-0.89,-0.33,-0.01
149.806,-0.84,-0.51,-0.08
149.807,-0.81,-0.68,-0.13
149.807,-0.78,-0.84,-0.18
149.811,-0.76,-0.99,-0.21
149.811,-0.74,-1.14,-0.23
149.814,-0.74,-1.28,-0.24
149.816,-0.74,-1.40,-0.24
149.839,-0.76,-1.51,-0.24
149.839,-0.78,-1.60,-0.24
149.839,-0.81,-1.66,-0.24
149.839,-0.85,-1.70,-0.23
149.839,-0.89,-1.72,-0.21
149.840,-0.94,-1.71,-0.19
149.840,-0.99,-1.68,-0.16
149.840,-1.03,-1.62,-0.13
149.840,-1.08,-1.54,-0.09
149.840,-1.13,-1.47,-0.05
149.841,-1.19,-1.39,0.01
149.843,-1.24,-1.32,0.07
149.845,-1.28,-1.26,0.13
149.848,-1.30,-1.18,0.18
149.850,-1.32,-1.10,0.23
149.852,-1.31,-1.02,0.27
149.858,-1.30,-0.94,0.30
149.858,-1.27,-0.86,0.34
149.859,-1.25,-0.78,0.37
149.862,-1.23,-0.69,0.40
149.864,-1.21,-0.62,0.42
149.867,-1.19,-0.56,0.44
149.869,-1.18,-0.50,0.46
149.872,-1.17,-0.46,0.49
149.874,-1.18,-0.42,0.50
149.876,-1.19,-0.39,0.51
149.878,-1.20,-0.37,0.51
149.880,-1.22,-0.35,0.50
149.883,-1.23,-0.32,0.49
149.885,-1.25,-0.29,0.48
149.888,-1.26,-0.26,0.47
149.890,-1.27,-0.23,0.46
149.892,-1.28,-0.19,0.44
149.895,-1.29,-0.16,0.41
149.897,-1.29,-0.13,0.38
149.899,-1.28,-0.11,0.35
149.902,-1.27,-0.09,0.31
149.904,-1.25,-0.08,0.28
149.906,-1.23,-0.06,0.24
149.909,-1.20,-0.05,0.21
149.911,-1.17,-0.05,0.18
149.913,-1.13,-0.05,0.16
149.916,-1.09,-0.05,0.14
149.918,-1.06,-0.05,0.12
149.920,-1.03,-0.05,0.11
149.923,-1.00,-0.06,0.09
149.925,-0.97,-0.04,0.08
149.927,-0.95,-0.04,0.07
149.930,-0.94,-0.04,0.06
149.932,-0.93,-0.05,0.06
149.938,-0.92,-0.06,0.08
149.939,-0.92,-0.08,0.09
149.939,-0.92,-0.10,0.10
149.941,-0.93,-0.11,0.11
149.944,-0.93,-0.12,0.12
149.946,-0.94,-0.12,0.13
149.949,-0.94,-0.13,0.14
149.975,-0.95,-0.13,0.14
149.975,-0.96,-0.12,0.15
149.975,-0.96,-0.11,0.15
149.976,-0.96,-0.10,0.15
149.976,-0.97,-0.07,0.15
149.976,-0.97,-0.06,0.15
149.976,-0.98,-0.03,0.15
149.977,-0.98,0.01,0.15
149.977,-0.99,0.07,0.15
149.977,-0.99,0.12,0.15
149.977,-1.00,0.17,0.15
149.977,-1.01,0.22,0.16
149.979,-1.03,0.26,0.16
149.982,-1.05,0.30,0.16
149.983,-1.08,0.34,0.17
149.985,-1.10,0.38,0.17
149.991,-1.13,0.41,0.17
149.991,-1.15,0.43,0.18
149.996,-1.17,0.46,0.18
149.996,-1.18,0.48,0.18
149.997,-1.19,0.51,0.18
149.999,-1.19,0.52,0.18
150.002,-1.19,0.54,0.18
150.004,-1.19,0.54,0.17
150.006,-1.18,0.54,0.16
150.009,-1.17,0.53,0.15
150.011,-1.16,0.52,0.15
150.013,-1.16,0.50,0.13
150.016,-1.15,0.47,0.12
150.019,-1.14,0.44,0.11
150.021,-1.13,0.42,0.10
150.024,-1.13,0.40,0.08
150.025,-1.12,0.37,0.07
150.027,-1.12,0.36,0.06
150.030,-1.11,0.34,0.04
150.032,-1.11,0.34,0.03
150.035,-1.11,0.35,0.02
150.037,-1.10,0.37,0.01
150.040,-1.09,0.38,-0.01
150.041,-1.09,0.41,-0.02
150.043,-1.08,0.44,-0.03
150.046,-1.08,0.47,-0.04
150.049,-1.07,0.51,-0.05
150.051,-1.06,0.54,-0.06
150.053,-1.06,0.56,-0.07
150.058,-1.05,0.58,-0.08
150.059,-1.04,0.59,-0.08
150.061,-1.04,0.59,-0.09
150.062,-1.03,0.58,-0.10
150.065,-1.02,0.57,-0.11
150.067,-1.01,0.55,-0.13
150.069,-1.00,0.55,-0.15
150.072,-0.98,0.52,-0.17
150.074,-0.95,0.52,-0.19
150.077,-0.93,0.52,-0.21
150.079,-0.89,0.52,-0.23
150.081,-0.86,0.53,-0.26
150.083,-0.82,0.54,-0.28
150.089,-0.79,0.55,-0.30
150.090,-0.75,0.56,-0.31
150.090,-0.72,0.55,-0.32
150.095,-0.69,0.54,-0.33
150.095,-0.66,0.52,-0.34
150.098,-0.64,0.50,-0.34
150.100,-0.61,0.46,-0.35
150.124,-0.59,0.42,-0.34
150.125,-0.57,0.37,-0.33
150.125,-0.54,0.32,-0.31
150.125,-0.52,0.27,-0.29
150.125,-0.50,0.22,-0.28
150.126,-0.49,0.17,-0.25
150.126,-0.48,0.12,-0.23
150.126,-0.46,0.07,-0.20
150.126,-0.44,0.02,-0.17
150.127,-0.43,-0.03,-0.14
150.127,-0.42,-0.07,-0.11
150.128,-0.40,-0.11,-0.08
150.130,-0.39,-0.15,-0.05
150.145,-0.37,-0.18,-0.03
150.147,-0.35,-0.20,-0.01
150.148,-0.32,-0.22,0.01
150.149,-0.28,-0.24,0.02
150.174,-0.24,-0.24,0.03
150.174,-0.18,-0.23,0.03
150.175,-0.11,-0.24,0.03
150.175,-0.04,-0.25,0.03
150.175,0.03,-0.25,0.01
150.175,0.12,-0.27,-0.01
150.175,0.21,-0.29,-0.03
150.175,0.30,-0.31,-0.05
150.176,0.40,-0.34,-0.07
150.176,0.51,-0.37,-0.08
150.176,0.60,-0.40,-0.09
150.176,0.71,-0.44,-0.09
150.176,0.80,-0.48,-0.08
150.177,0.89,-0.53,-0.07
150.177,0.97,-0.59,-0.06
150.177,1.05,-0.64,-0.05
150.179,1.12,-0.70,-0.03
150.181,1.20,-0.75,-0.01
150.183,1.26,-0.78,0.01
150.211,1.33,-0.80,0.01
150.212,1.40,-0.81,0.02
150.212,1.47,-0.82,0.01
150.212,1.55,-0.82,0.00
150.212,1.63,-0.80,-0.00
150.212,1.71,-0.76,-0.02
150.213,1.79,-0.71,-0.04
150.213,1.86,-0.66,-0.05
150.213,1.93,-0.62,-0.08
150.213,1.99,-0.59,-0.10
150.213,2.05,-0.55,-0.13
150.213,2.12,-0.53,-0.15
150.214,2.19,-0.52,-0.18
150.216,2.26,-0.52,-0.21
150.219,2.33,-0.52,-0.23
150.220,2.40,-0.52,-0.25
150.223,2.47,-0.53,-0.26
150.228,2.53,-0.52,-0.26
150.229,2.59,-0.51,-0.26
150.229,2.64,-0.47,-0.26
150.232,2.68,-0.43,-0.24
150.234,2.72,-0.35,-0.23
150.236,2.77,-0.29,-0.21
150.240,2.79,-0.20,-0.19
150.241,2.80,-0.11,-0.17
150.244,2.81,-0.02,-0.15
150.246,2.79,0.07,-0.12
150.248,2.77,0.15,-0.10
150.251,2.74,0.23,-0.07
150.253,2.70,0.29,-0.04
150.257,2.66,0.34,-0.02
150.258,2.62,0.38,0.01
150.260,2.57,0.40,0.03
150.262,2.52,0.38,0.05
150.265,2.47,0.34,0.06
150.267,2.43,0.26,0.07
150.269,2.39,0.15,0.07
150.272,2.35,0.01,0.07
150.274,2.31,-0.16,0.05
150.277,2.27,-0.35,0.03
150.279,2.25,-0.56,-0.00
150.281,2.22,-0.76,-0.03
150.283,2.22,-0.94,-0.07
150.286,2.22,-1.09,-0.10
150.288,2.23,-1.21,-0.12
150.291,2.24,-1.27,-0.15
150.293,2.27,-1.30,-0.16
150.295,2.30,-1.29,-0.18
150.297,2.34,-1.23,-0.20
150.300,2.37,-1.13,-0.21
150.302,2.39,-1.02,-0.23
150.304,2.40,-0.91,-0.24
150.307,2.39,-0.81,-0.24
150.309,2.36,-0.72,-0.23
150.311,2.32,-0.65,-0.22
150.313,2.25,-0.58,-0.20
150.316,2.17,-0.54,-0.18
150.326,2.08,-0.53,-0.15
150.327,2.00,-0.51,-0.11
150.327,1.91,-0.50,-0.09
150.327,1.84,-0.54,-0.07
150.328,1.77,-0.59,-0.04
150.331,1.70,-0.66,-0.00
150.332,1.65,-0.74,0.03
150.335,1.63,-0.81,0.06
150.360,1.63,-0.88,0.09
150.361,1.65,-0.90,0.12
150.361,1.68,-0.92,0.14
150.361,1.73,-0.93,0.15
150.361,1.78,-0.92,0.16
150.361,1.84,-0.90,0.16
150.362,1.90,-0.88,0.17
150.362,1.95,-0.86,0.17
150.362,1.99,-0.84,0.17
150.362,2.04,-0.81,0.17
150.362,2.07,-0.78,0.18
150.362,2.09,-0.75,0.18
150.364,2.11,-0.72,0.20
150.367,2.12,-0.69,0.21
150.369,2.12,-0.66,0.22
150.371,2.11,-0.64,0.23
150.374,2.10,-0.62,0.24
150.377,2.09,-0.62,0.25
150.378,2.06,-0.61,0.26
150.381,2.04,-0.61,0.27
150.383,2.03,-0.60,0.28
150.386,2.01,-0.58,0.28
150.388,2.00,-0.57,0.29
150.390,1.98,-0.62,0.30
150.393,1.95,-0.69,0.33
150.395,1.93,-0.77,0.36
150.397,1.89,-0.84,0.39
150.399,1.86,-0.90,0.42
150.402,1.82,-0.97,0.46
150.404,1.79,-1.04,0.49
150.407,1.75,-1.11,0.52
150.409,1.73,-1.17,0.55
150.411,1.71,-1.22,0.56
150.414,1.69,-1.25,0.57
150.416,1.68,-1.27,0.58
150.418,1.66,-1.28,0.57
150.425,1.64,-1.28,0.56
150.425,1.63,-1.28,0.54
150.426,1.62,-1.28,0.53
150.428,1.61,-1.28,0.51
150.430,1.60,-1.27,0.48
150.432,1.59,-1.28,0.46
150.435,1.58,-1.30,0.44
150.462,1.57,-1.34,0.41
150.462,1.56,-1.40,0.39
150.462,1.56,-1.45,0.37
150.462,1.55,-1.50,0.34
150.462,1.55,-1.53,0.32
150.463,1.55,-1.56,0.30
150.463,1.54,-1.59,0.28
150.463,1.54,-1.61,0.27
150.463,1.53,-1.64,0.26
150.468,1.51,-1.65,0.25
150.468,1.49,-1.64,0.25
150.468,1.47,-1.63,0.25
150.468,1.45,-1.61,0.24
150.468,1.42,-1.57,0.24
150.470,1.39,-1.53,0.23
150.472,1.36,-1.48,0.22
150.474,1.33,-1.43,0.22
150.478,1.29,-1.37,0.21
150.479,1.25,-1.31,0.20
150.483,1.20,-1.24,0.20
150.483,1.15,-1.18,0.19
150.486,1.09,-1.12,0.18
150.488,1.04,-1.07,0.17
150.490,0.98,-1.02,0.17
150.492,0.93,-0.96,0.16
150.495,0.88,-0.91,0.16
150.497,0.83,-0.85,0.16
150.499,0.78,-0.79,0.16
150.502,0.73,-0.74,0.17
150.504,0.68,-0.69,0.18
150.506,0.62,-0.64,0.19
150.509,0.57,-0.60,0.21
150.511,0.52,-0.57,0.22
150.514,0.46,-0.55,0.24
150.517,0.39,-0.55,0.26
150.518,0.33,-0.56,0.28
150.521,0.27,-0.57,0.30
150.523,0.20,-0.59,0.32
150.525,0.14,-0.61,0.34
150.527,0.07,-0.62,0.36
150.530,0.01,-0.64,0.38
150.532,-0.05,-0.65,0.40
150.534,-0.11,-0.66,0.41
150.537,-0.17,-0.67,0.43
150.539,-0.23,-0.69,0.44
150.542,-0.28,-0.71,0.44
150.544,-0.34,-0.72,0.44
150.546,-0.39,-0.74,0.44
150.548,-0.45,-0.75,0.44
150.551,-0.50,-0.77,0.44
150.554,-0.56,-0.79,0.43
150.557,-0.61,-0.82,0.43
150.558,-0.67,-0.85,0.42
150.562,-0.73,-0.87,0.41
150.562,-0.78,-0.90,0.40
150.565,-0.84,-0.94,0.38
150.568,-0.90,-0.97,0.37
150.570,-0.96,-1.00,0.35
150.572,-1.01,-1.03,0.33
150.576,-1.06,-1.06,0.32
150.577,-1.11,-1.10,0.30
150.583,-1.15,-1.11,0.29
150.583,-1.20,-1.13,0.27
150.584,-1.23,-1.15,0.25
150.586,-1.26,-1.17,0.22
150.592,-1.29,-1.19,0.19
150.593,-1.31,-1.22,0.17
150.593,-1.32,-1.26,0.15
150.595,-1.33,-1.29,0.13
150.597,-1.32,-1.34,0.10
150.600,-1.32,-1.40,0.09
150.602,-1.30,-1.47,0.07
150.628,-1.28,-1.56,0.06
150.628,-1.24,-1.65,0.05
150.628,-1.20,-1.75,0.04
150.629,-1.15,-1.85,0.03
150.629,-1.09,-1.97,0.03
150.629,-1.02,-2.08,0.03
150.629,-0.94,-2.19,0.04
150.629,-0.85,-2.29,0.04
150.629,-0.75,-2.37,0.05
150.630,-0.63,-2.43,0.07
150.630,-0.52,-2.45,0.09
150.630,-0.40,-2.44,0.12
150.632,-0.28,-2.38,0.15
150.635,-0.15,-2.29,0.18
150.637,-0.03,-2.17,0.21
150.640,0.08,-2.02,0.25
150.642,0.18,-1.83,0.28
150.644,0.27,-1.63,0.31
150.647,0.36,-1.42,0.34
150.650,0.43,-1.20,0.37
150.651,0.48,-0.97,0.40
150.653,0.53,-0.76,0.41
150.656,0.57,-0.54,0.43
150.658,0.60,-0.35,0.45
150.661,0.63,-0.19,0.46
150.662,0.66,-0.04,0.47
150.665,0.69,0.07,0.48
150.667,0.71,0.15,0.47
150.669,0.74,0.19,0.47
150.672,0.76,0.20,0.46
150.674,0.77,0.18,0.45
150.677,0.77,0.12,0.44
150.679,0.77,0.02,0.43
150.681,0.77,-0.10,0.42
150.683,0.77,-0.25,0.41
150.686,0.76,-0.41,0.41
150.688,0.76,-0.59,0.40
150.690,0.76,-0.77,0.40
150.693,0.75,-0.96,0.40
150.696,0.74,-1.13,0.39
150.698,0.72,-1.27,0.38
150.700,0.69,-1.40,0.36
150.702,0.63,-1.48,0.33
150.710,0.55,-1.48,0.29
150.710,0.43,-1.39,0.25
150.711,0.28,-1.22,0.23
150.715,0.08,-0.94,0.21
150.715,-0.14,-0.61,0.17
150.717,-0.38,-0.22,0.13
150.719,-0.63,0.21,0.10
150.749,-0.85,0.62,0.06
150.750,-1.05,1.01,0.03
150.750,-1.20,1.35,0.02
150.750,-1.31,1.62,0.02
150.750,-1.35,1.85,0.05
150.750,-1.35,2.05,0.08
150.750,-1.29,2.23,0.11
150.750,-1.20,2.41,0.16
150.751,-1.06,2.52,0.20
150.751,-0.92,2.60,0.24
150.751,-0.78,2.56,0.28
150.751,-0.67,2.40,0.31
150.751,-0.59,2.11,0.32
150.753,-0.53,1.70,0.31
150.754,-0.48,1.23,0.28
150.757,-0.45,0.75,0.22
150.760,-0.42,0.30,0.16
150.761,-0.40,-0.11,0.09
150.766,-0.39,-0.44,0.02
150.766,-0.38,-0.70,-0.03
150.767,-0.39,-0.89,-0.07
150.769,-0.42,-1.03,-0.11
150.772,-0.47,-1.09,-0.13
150.774,-0.53,-1.08,-0.14
150.777,-0.61,-1.01,-0.13
150.779,-0.72,-0.89,-0.11
150.781,-0.84,-0.74,-0.09
150.783,-0.99,-0.57,-0.06
150.786,-1.14,-0.42,-0.03
150.788,-1.28,-0.30,0.01
150.790,-1.41,-0.16,0.05
150.793,-1.53,-0.02,0.11
150.795,-1.64,0.12,0.18
150.798,-1.76,0.30,0.25
150.800,-1.86,0.46,0.32
150.802,-1.96,0.63,0.38
150.805,-2.03,0.78,0.44
150.807,-2.09,0.89,0.49
150.809,-2.12,0.97,0.53
150.812,-2.15,1.03,0.56
150.814,-2.17,1.08,0.58
150.817,-2.17,1.11,0.59
150.818,-2.15,1.11,0.59
150.821,-2.11,1.11,0.59
150.823,-2.05,1.10,0.58
150.825,-1.97,1.09,0.57
150.828,-1.87,1.07,0.55
150.830,-1.77,1.03,0.54
150.832,-1.65,0.98,0.54
150.835,-1.54,0.90,0.53
150.837,-1.43,0.80,0.52
150.842,-1.35,0.69,0.51
150.843,-1.28,0.56,0.50
150.845,-1.22,0.43,0.48
150.847,-1.17,0.33,0.46
150.849,-1.14,0.24,0.43
150.851,-1.11,0.18,0.41
150.853,-1.10,0.13,0.38
150.875,-1.09,0.09,0.35
150.875,-1.09,0.07,0.32
150.875,-1.09,0.05,0.29
150.876,-1.09,0.05,0.25
150.876,-1.09,0.06,0.22
150.876,-1.09,0.07,0.18
150.876,-1.09,0.07,0.15
150.876,-1.10,0.09,0.12
150.876,-1.12,0.09,0.09
150.877,-1.14,0.11,0.07
150.879,-1.16,0.12,0.05
150.881,-1.19,0.13,0.02
150.883,-1.21,0.13,-0.00
150.886,-1.24,0.13,-0.03
150.888,-1.27,0.13,-0.05
150.890,-1.29,0.13,-0.07
150.893,-1.31,0.14,-0.09
150.897,-1.33,0.15,-0.11
150.897,-1.35,0.16,-0.11
150.900,-1.37,0.17,-0.12
150.902,-1.38,0.19,-0.11
150.904,-1.39,0.20,-0.10
150.907,-1.40,0.21,-0.09
150.909,-1.40,0.22,-0.06
150.913,-1.40,0.24,-0.04
150.914,-1.38,0.27,-0.01
150.917,-1.36,0.30,0.01
150.919,-1.34,0.33,0.04
150.921,-1.32,0.35,0.07
150.923,-1.30,0.37,0.10
150.926,-1.27,0.37,0.13
150.928,-1.24,0.39,0.16
150.930,-1.22,0.40,0.19
150.932,-1.20,0.41,0.21
150.935,-1.18,0.42,0.24
150.937,-1.17,0.42,0.26
150.939,-1.15,0.43,0.28
150.942,-1.14,0.42,0.29
150.944,-1.14,0.42,0.31
150.946,-1.14,0.42,0.32
150.949,-1.15,0.42,0.33
150.952,-1.15,0.42,0.33
150.954,-1.16,0.42,0.34
150.957,-1.16,0.42,0.34
150.958,-1.17,0.42,0.34
150.962,-1.17,0.44,0.34
150.963,-1.17,0.44,0.33
150.965,-1.17,0.46,0.33
150.967,-1.18,0.46,0.32
150.970,-1.18,0.46,0.30
150.976,-1.18,0.46,0.29
150.977,-1.18,0.46,0.27
150.978,-1.18,0.45,0.25
150.985,-1.17,0.44,0.23
150.985,-1.17,0.43,0.21
150.986,-1.16,0.42,0.20
150.986,-1.15,0.40,0.18
151.010,-1.14,0.38,0.17
151.010,-1.12,0.37,0.15
151.010,-1.11,0.35,0.14
151.010,-1.10,0.33,0.13
151.010,-1.09,0.33,0.12
151.011,-1.08,0.32,0.11
151.011,-1.08,0.32,0.10
151.011,-1.08,0.32,0.09
151.011,-1.08,0.32,0.09
151.011,-1.09,0.32,0.08
151.012,-1.09,0.31,0.08
151.014,-1.09,0.31,0.08
151.017,-1.10,0.30,0.08
151.018,-1.09,0.30,0.07
151.021,-1.09,0.30,0.07
151.023,-1.09,0.29,0.07
151.025,-1.09,0.29,0.06
151.030,-1.10,0.30,0.05
151.030,-1.10,0.30,0.04
151.032,-1.12,0.31,0.04
151.035,-1.12,0.32,0.03
151.037,-1.13,0.35,0.03
151.039,-1.14,0.37,0.02
151.042,-1.14,0.39,0.02
151.045,-1.14,0.41,0.01
151.047,-1.15,0.44,0.01
151.049,-1.15,0.46,0.00
151.051,-1.15,0.49,-0.00
151.054,-1.15,0.53,-0.01
151.057,-1.15,0.55,-0.02
151.058,-1.14,0.59,-0.04
151.060,-1.14,0.63,-0.04
151.063,-1.14,0.66,-0.05
151.065,-1.14,0.69,-0.06
151.067,-1.13,0.72,-0.07
151.070,-1.14,0.75,-0.09
151.073,-1.13,0.77,-0.10
151.074,-1.14,0.79,-0.11
151.077,-1.14,0.81,-0.12
151.080,-1.14,0.83,-0.13
151.081,-1.15,0.85,-0.14
151.084,-1.14,0.86,-0.15
151.086,-1.15,0.87,-0.16
151.090,-1.15,0.89,-0.17
151.091,-1.16,0.89,-0.18
151.093,-1.16,0.91,-0.19
151.096,-1.16,0.92,-0.19
151.098,-1.16,0.92,-0.20
151.100,-1.17,0.94,-0.20
151.103,-1.17,0.95,-0.20
151.105,-1.17,0.97,-0.20
151.107,-1.17,0.98,-0.20
151.109,-1.17,1.00,-0.20
151.112,-1.16,1.02,-0.20
151.114,-1.15,1.03,-0.19
151.117,-1.13,1.04,-0.19
151.119,-1.12,1.06,-0.19
151.121,-1.10,1.06,-0.18
151.128,-1.08,1.07,-0.18
151.128,-1.05,1.05,-0.19
151.130,-1.04,1.02,-0.19
151.136,-1.02,0.98,-0.20
151.137,-1.01,0.94,-0.20
151.137,-0.99,0.88,-0.21
151.138,-0.97,0.82,-0.22
151.164,-0.95,0.76,-0.24
151.164,-0.93,0.69,-0.25
151.165,-0.90,0.63,-0.27
151.165,-0.87,0.57,-0.28
151.165,-0.83,0.51,-0.30
151.165,-0.80,0.46,-0.32
151.165,-0.76,0.41,-0.33
151.165,-0.73,0.36,-0.34
151.165,-0.69,0.31,-0.35
151.165,-0.65,0.27,-0.35
151.166,-0.62,0.23,-0.35
151.166,-0.58,0.20,-0.35
151.168,-0.55,0.18,-0.35
151.171,-0.52,0.15,-0.34
151.173,-0.49,0.13,-0.33
151.175,-0.46,0.12,-0.32
151.179,-0.43,0.09,-0.30
151.179,-0.41,0.07,-0.27
151.182,-0.38,0.06,-0.25
151.185,-0.36,0.04,-0.22
151.186,-0.34,0.00,-0.19
151.188,-0.31,-0.03,-0.17
151.191,-0.29,-0.06,-0.16
151.193,-0.27,-0.10,-0.15
151.196,-0.24,-0.14,-0.13
151.198,-0.21,-0.20,-0.13
151.200,-0.19,-0.21,-0.12
151.202,-0.16,-0.24,-0.11
151.204,-0.13,-0.26,-0.10
151.207,-0.10,-0.27,-0.10
151.209,-0.06,-0.28,-0.10
151.212,-0.01,-0.27,-0.10
151.214,0.03,-0.25,-0.10
151.217,0.09,-0.23,-0.11
151.218,0.15,-0.20,-0.12
151.221,0.22,-0.18,-0.14
151.224,0.30,-0.17,-0.17
151.225,0.38,-0.15,-0.19
151.228,0.47,-0.15,-0.22
151.230,0.56,-0.15,-0.26
151.232,0.65,-0.16,-0.29
151.235,0.75,-0.18,-0.32
151.238,0.84,-0.21,-0.34
151.240,0.93,-0.26,-0.36
151.242,1.02,-0.32,-0.36
151.246,1.10,-0.38,-0.36
151.248,1.19,-0.44,-0.35
151.251,1.27,-0.50,-0.34
151.251,1.37,-0.55,-0.32
151.254,1.46,-0.60,-0.31
151.256,1.56,-0.63,-0.30
151.258,1.66,-0.65,-0.29
151.261,1.76,-0.64,-0.27
151.265,1.86,-0.61,-0.27
151.266,1.93,-0.58,-0.26
151.268,2.00,-0.55,-0.25
151.270,2.05,-0.51,-0.25
151.272,2.09,-0.47,-0.26
151.278,2.13,-0.46,-0.27
151.279,2.16,-0.45,-0.28
151.279,2.18,-0.46,-0.30
151.286,2.22,-0.48,-0.33
151.286,2.26,-0.52,-0.36
151.287,2.31,-0.56,-0.39
151.289,2.36,-0.60,-0.41
151.314,2.42,-0.63,-0.42
151.314,2.49,-0.65,-0.42
151.314,2.56,-0.64,-0.40
151.315,2.63,-0.60,-0.38
151.315,2.70,-0.55,-0.35
151.315,2.76,-0.48,-0.31
151.315,2.80,-0.41,-0.28
151.315,2.83,-0.33,-0.25
151.315,2.83,-0.25,-0.21
151.315,2.81,-0.18,-0.18
151.315,2.77,-0.13,-0.14
